lambda,K,N,M,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,1,60,120,G2,run52_u0065092.log,39.33549055,30,847149.351588,13.599852,99.99839463348764,18.55497,1.295865e-05,99.99993016076016,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.45443809,-11.91339711,2.7258904,0.0,0.0,0.0,5.42101372,-2.83954114,1.55890793,0.0,0.0,0.54556191,0.08660289,24.7258904,0.0,0.0,0.0,-9.57898628,-2.83954114,1.55890793
LM_normal,1,60,120,G3,run53_u0065022.log,44.543356010000004,69,1144167.98112,258.009512,99.9774500321406,17.85333,4.296014e-05,99.99975937183707,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.96575258,-8.5778426,-7.10403908,0.0,0.0,0.0,6.16696154,-6.00937189,1.19289472,0.0,0.0,0.03424742,-0.5778426,17.89596092,0.0,0.0,0.0,-18.83303846,-6.00937189,1.19289472
LM_normal,1,60,120,G4,run54_u0065065.log,17.75664247,33,100887.993682,5.335383,99.99471157785453,7.204954,5.806059e-06,99.99991941573812,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.86210985,-1.88700372,1.23396829,0.0,0.0,0.0,-2.69577993,-1.57572847,1.00027935,0.0,0.0,0.13789015,0.11299628,9.23396829,0.0,0.0,0.0,-5.69577993,-1.57572847,1.00027935
LM_normal,1,90,180,G0,run55_u0065085.log,42.294628780000004,28,348697.894083,11.457568,99.99671418491639,14.09253,1.597769e-05,99.99988662298396,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.9123451,5.10855685,10.83284966,0.0,0.0,0.0,1.75175514,-2.32615986,1.69116265,0.0,0.0,0.0876549,0.10855685,29.83284966,0.0,0.0,0.0,-8.24824486,-2.32615986,1.69116265
LM_normal,1,90,180,G1,run56_u0065014.log,18.945245919999998,31,238396.458722,2.463828,99.99896649974869,7.963919,8.437958e-06,99.99989404766674,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.16516555,-6.02401438,1.87698678,0.0,0.0,0.0,1.74296218,-0.87482129,0.7472201,0.0,0.0,-0.16516555,-0.02401438,13.87698678,0.0,0.0,0.0,-3.25703782,-0.87482129,0.7472201
LM_normal,1,90,180,G2,run57_u0065031.log,31.14843288,30,1270625.954458,8.729084,99.99931300915352,19.46286,1.597919e-05,99.9999178990652,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.55198014,-11.92161164,-0.31615513,0.0,0.0,0.0,8.95635253,-1.77640668,1.11812564,0.0,0.0,0.44801986,0.07838836,21.68384487,0.0,0.0,0.0,-6.04364747,-1.77640668,1.11812564
LM_normal,1,90,180,G3,run58_u0065034.log,30.69849006,172,1716286.492188,30.576036,99.99821847715174,19.96637,4.319329e-06,99.99997836697906,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.15455883,-8.73640655,-2.26219073,0.0,0.0,0.0,20.22723411,-1.57963073,0.71731879,0.0,0.0,-0.15455883,-0.73640655,22.73780927,0.0,0.0,0.0,-4.77276589,-1.57963073,0.71731879
LM_normal,1,90,180,G4,run59_u0065083.log,14.19827518,31,151312.335382,2.72102,99.99820171964623,6.157288,4.209029e-06,99.99993164151165,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.88675901,-1.88075483,1.64183901,0.0,0.0,0.0,0.07718812,-0.76156269,0.63957544,0.0,0.0,0.11324099,0.11924517,9.64183901,0.0,0.0,0.0,-2.92281188,-0.76156269,0.63957544
LM_normal,1,180,360,G0,run60_u0065007.log,34.29205908,47,697396.220416,17.788268,99.99744933117226,10.90847,1.900166e-05,99.99982580820225,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.92686276,5.08646435,4.29258271,0.0,0.0,0.0,2.64814857,-2.10596438,1.38205897,0.0,0.0,0.07313724,0.08646435,23.29258271,0.0,0.0,0.0,-7.35185143,-2.10596438,1.38205897
LM_normal,1,180,360,G1,run61_u0065046.log,17.76104362,38,476699.526554,7.892389,99.99834436818996,7.69346,3.805619e-06,99.99995053436294,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.11107704,-6.01904591,-0.93184657,0.0,0.0,0.0,0.50311395,-1.27392532,0.79195587,0.0,0.0,-0.11107704,-0.01904591,11.06815343,0.0,0.0,0.0,-4.49688605,-1.27392532,0.79195587
LM_normal,1,180,360,G2,run62_u0065009.log,31.44772877,37,2541330.56516,43.57527,99.99828533640616,18.47359,1.930802e-05,99.99989548311942,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.59895002,-11.93800105,-5.3805272,0.0,0.0,0.0,4.98391828,-3.01564089,1.33348443,0.0,0.0,0.40104998,0.06199895,16.6194728,0.0,0.0,0.0,-10.01608172,-3.01564089,1.33348443
LM_normal,1,180,360,G3,run63_u0065092.log,28.869602829999998,187,3432491.702998,21.165327,99.99938338301062,18.44872,3.221822e-06,99.99998253633856,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.20199777,-8.79971806,-0.39729703,0.0,0.0,0.0,23.16212673,-0.64305457,0.78425619,0.0,0.0,-0.20199777,-0.79971806,24.60270297,0.0,0.0,0.0,-1.83787327,-0.64305457,0.78425619
LM_normal,1,180,360,G4,run64_u0065064.log,12.83829354,56,302595.455451,6.021912,99.99800991327149,6.068516,5.788928e-06,99.99990460718897,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.89836933,-1.90115276,-0.0445341,0.0,0.0,0.0,-0.19627317,-0.86211913,0.62395743,0.0,0.0,0.10163067,0.09884724,7.9554659,0.0,0.0,0.0,-3.19627317,-0.86211913,0.62395743
LM_normal,1,360,720,G0,run65_u0065065.log,35.13840772,28,1394755.220748,50.869546,99.99635279759177,9.965168,2.825989e-05,99.99971641331085,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.90725641,5.0818516,2.9736855,0.0,0.0,0.0,1.10527102,-2.57908766,1.51631039,0.0,0.0,0.09274359,0.0818516,21.9736855,0.0,0.0,0.0,-8.89472898,-2.57908766,1.51631039
LM_normal,1,360,720,G1,run66_u0065078.log,17.2726495,30,953406.897646,15.514415,99.99837273937935,7.513587,3.368129e-06,99.99995517282225,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.10590657,-6.01792183,-1.27739245,0.0,0.0,0.0,0.59440316,-1.24940076,0.77121595,0.0,0.0,-0.10590657,-0.01792183,10.72260755,0.0,0.0,0.0,-4.40559684,-1.24940076,0.77121595
LM_normal,1,360,720,G2,run67_u0065080.log,40.2505082,45,5082706.263041,170.677552,99.99664199457598,17.34258,3.133569e-05,99.99981931356234,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.50522458,-11.92582026,-2.65581232,0.0,0.0,0.0,0.82165111,-4.24680448,1.91221199,0.0,0.0,0.49477542,0.07417974,19.34418768,0.0,0.0,0.0,-14.17834889,-4.24680448,1.91221199
LM_normal,1,360,720,G3,run68_u0065085.log,29.168953639999998,199,6865101.837917,37.320251,99.99945637731412,18.12992,0.04840165,99.73302888264261,1e-06,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.21643211,-8.83112552,0.5735289,0.0,0.0,0.0,23.73449351,-0.46123854,0.82112208,0.0,0.0,-0.21643211,-0.83112552,25.5735289,0.0,0.0,0.0,-1.26550649,-0.46123854,0.82112208
LM_normal,1,360,720,G4,run69_u0065083.log,12.34297554,28,605223.20743,11.044578,99.99817512318359,6.192763,1.030893e-05,99.99983353262509,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.90118075,-1.90518832,-0.3536076,0.0,0.0,0.0,-0.07391463,-0.82833723,0.60070035,0.0,0.0,0.09881925,0.09481168,7.6463924,0.0,0.0,0.0,-3.07391463,-0.82833723,0.60070035
LM_normal,2,3,15,G0,run70_u0065014.log,2.23284211,63,22232.120402,0.655773,99.99705033533401,14.20456,2.331465e-06,99.9999835865032,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.01429685,4.99274309,-19.11313055,0.0,0.0,0.0,11.50261468,0.49049604,-0.10504708,0.0,0.0,-0.01429685,-0.00725691,-0.11313055,0.0,0.0,0.0,1.50261468,0.49049604,-0.10504708
LM_normal,2,3,15,G1,run71_u0065031.log,2.93081057,42,17629.303051,1.617458,99.99082517331898,8.691837,9.489198e-06,99.9998908263236,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.98130944,-6.03135624,-11.70943747,0.0,0.0,0.0,3.15056858,-0.59489481,0.14587501,0.0,0.0,0.01869056,-0.03135624,0.29056253,0.0,0.0,0.0,-1.84943142,-0.59489481,0.14587501
LM_normal,2,3,15,G2,run72_u0065031.log,0.34782220999999997,61,91641.047937,0.026792,99.9999707641929,28.5192,7.422017e-07,99.99999739753675,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.9984203,-12.00565447,-21.93486529,0.0,0.0,0.0,14.8018336,-0.06495215,0.01233478,0.0,0.0,0.0015797,-0.00565447,0.06513471,0.0,0.0,0.0,-0.1981664,-0.06495215,0.01233478
LM_normal,2,3,15,G3,run73_u0065014.log,2.65624584,39,121893.338864,2.15098,99.9982353588637,36.36983,1.215828e-05,99.9999665704239,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.02409436,-8.04505354,-24.48638329,0.0,0.0,0.0,26.52418988,0.49908328,0.05020807,0.0,0.0,-0.02409436,-0.04505354,0.51361671,0.0,0.0,0.0,1.52418988,0.49908328,0.05020807
LM_normal,2,3,15,G4,run74_u0065022.log,10.41075014,28,10475.055858,29.757568,99.71591972011038,8.03189,1.901463e-05,99.99976326082653,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.94612493,-2.14320321,-3.67016983,0.0,0.0,0.0,-1.03930427,-1.27383421,0.57070321,0.0,0.0,0.05387507,-0.14320321,4.32983017,0.0,0.0,0.0,-4.03930427,-1.27383421,0.57070321
LM_normal,2,5,25,G0,run75_u0065014.log,1.5327721399999998,72,37021.984446,0.509891,99.99862273455183,13.01321,2.726437e-06,99.99997904869744,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99471872,4.99828093,-18.94611477,0.0,0.0,0.0,8.93065886,-0.33134778,0.07119764,0.0,0.0,0.00528128,-0.00171907,0.05388523,0.0,0.0,0.0,-1.06934114,-0.33134778,0.07119764
LM_normal,2,5,25,G1,run76_u0065022.log,21.52116711,30,29375.43192,476.243628,98.3787689341999,13.80232,0.0001879847,99.99863802099937,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.06824564,-6.20457739,0.70209303,0.0,0.0,0.0,-1.0311272,-1.51822007,0.99690378,0.0,0.0,-0.06824564,-0.20457739,12.70209303,0.0,0.0,0.0,-6.0311272,-1.51822007,0.99690378
LM_normal,2,5,25,G2,run77_u0065031.log,26.16285683,60,152566.120043,225.884793,99.85194301792801,63.53457,0.0001240201,99.99980479902516,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.73205407,-12.11969512,-19.07624962,0.0,0.0,0.0,-1.33972171,-4.85139565,1.66034804,0.0,0.0,0.26794593,-0.11969512,2.92375038,0.0,0.0,0.0,-16.33972171,-4.85139565,1.66034804
LM_normal,2,5,25,G3,run78_u0065022.log,0.12673359,60,202364.662985,0.05473,99.99997295476435,25.32288,3.520172e-06,99.99998609884815,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00019032,-8.00668335,-24.90453047,0.0,0.0,0.0,24.98320587,-0.00409855,0.00349771,0.0,0.0,-0.00019032,-0.00668335,0.09546953,0.0,0.0,0.0,-0.01679413,-0.00409855,0.00349771
LM_normal,2,5,25,G4,run79_u0065031.log,1.63886897,43,17458.041933,0.709764,99.9959344581556,9.10638,4.911276e-06,99.99994606774592,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00745382,-2.00267852,-8.00694048,0.0,0.0,0.0,4.15305666,0.34223943,-0.12650006,0.0,0.0,-0.00745382,-0.00267852,-0.00694048,0.0,0.0,0.0,1.15305666,0.34223943,-0.12650006
LM_normal,2,6,30,G0,run80_u0065014.log,1.4655769699999999,45,44403.636293,0.727367,99.9983619201923,14.00926,5.708683e-06,99.99995925064565,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00887245,4.99990047,-18.91921729,0.0,0.0,0.0,10.99875531,0.31180053,-0.06526644,0.0,0.0,-0.00887245,-9.953e-05,0.08078271,0.0,0.0,0.0,0.99875531,0.31180053,-0.06526644
LM_normal,2,6,30,G1,run81_u0065022.log,0.54326593,30,35246.228457,0.064346,99.99981743862303,10.43427,3.736809e-07,99.99999641871545,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.00538421,-6.00217181,-12.06148159,0.0,0.0,0.0,5.34251179,0.09800013,-0.0337164,0.0,0.0,-0.00538421,-0.00217181,-0.06148159,0.0,0.0,0.0,0.34251179,0.09800013,-0.0337164
LM_normal,2,6,30,G2,run82_u0065022.log,0.50730365,79,183124.098472,0.147018,99.99991971673788,21.3492,1.030418e-06,99.99999517350533,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99778289,-12.004952,-21.95856989,0.0,0.0,0.0,14.66391574,-0.10095612,0.02166405,0.0,0.0,0.00221711,-0.004952,0.04143011,0.0,0.0,0.0,-0.33608426,-0.10095612,0.02166405
LM_normal,2,6,30,G3,run83_u0065031.log,0.54331831,64,242904.84274,0.269409,99.99988908866659,33.53546,3.879455e-06,99.99998843178236,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99110717,-7.98986646,-25.11137338,0.0,0.0,0.0,24.69632945,-0.09146963,-0.01777838,0.0,0.0,0.00889283,0.01013354,-0.11137338,0.0,0.0,0.0,-0.30367055,-0.09146963,-0.01777838
LM_normal,2,6,30,G4,run84_u0065014.log,1.96900312,40,20972.09743,1.040589,99.99503822160148,5.479723,6.502459e-06,99.99988133599089,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.9914219,-1.98809999,-8.08948695,0.0,0.0,0.0,1.68029859,-0.38577302,0.15356363,0.0,0.0,0.0085781,0.01190001,-0.08948695,0.0,0.0,0.0,-1.31970141,-0.38577302,0.15356363
LM_normal,2,9,45,G0,run85_u0065014.log,3.0411441,46,66660.047349,3.862671,99.99420541815734,9.846546,1.998057e-05,99.99979708041784,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.9749161,4.99975575,-18.78054471,0.0,0.0,0.0,7.98264099,-0.62240974,0.15659191,0.0,0.0,0.0250839,-0.00024425,0.21945529,0.0,0.0,0.0,-2.01735901,-0.62240974,0.15659191
LM_normal,2,9,45,G1,run86_u0065022.log,2.04089452,59,52846.154907,2.844599,99.99461720724052,8.885834,1.318946e-05,99.99985156756249,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.98421165,-5.99396769,-12.05247261,0.0,0.0,0.0,3.58657137,-0.42362112,0.1295515,0.0,0.0,0.01578835,0.00603231,-0.05247261,0.0,0.0,0.0,-1.41342863,-0.42362112,0.1295515
LM_normal,2,9,45,G2,run87_u0065031.log,2.15184381,65,274690.306894,3.388794,99.99876632195786,21.20828,7.633445e-06,99.9999640072415,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.97722316,-12.00529424,-22.06385818,0.0,0.0,0.0,13.48509388,-0.47561269,0.06939574,0.0,0.0,0.02277684,-0.00529424,-0.06385818,0.0,0.0,0.0,-1.51490612,-0.47561269,0.06939574
LM_normal,2,9,45,G3,run88_u0065014.log,0.18209985,65,364465.504125,0.262547,99.99992796382729,18.34105,1.742068e-06,99.99999050180878,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00241893,-7.9894453,-25.03012351,0.0,0.0,0.0,24.89685988,-0.03200215,-0.00386044,0.0,0.0,-0.00241893,0.0105547,-0.03012351,0.0,0.0,0.0,-0.10314012,-0.03200215,-0.00386044
LM_normal,2,9,45,G4,run89_u0065022.log,2.22268523,41,31450.391645,2.094752,99.9933395042464,6.001987,8.033379e-06,99.99986615467512,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.98077515,-2.01041721,-7.75545323,0.0,0.0,0.0,1.62801792,-0.40464648,0.17186784,0.0,0.0,0.01922485,-0.01041721,0.24454677,0.0,0.0,0.0,-1.37198208,-0.40464648,0.17186784
LM_normal,2,10,50,G0,run90_u0065031.log,0.09142858,35,74061.399408,0.117111,99.99984187309323,11.82992,7.12114e-07,99.99999398039886,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00009012,4.99776534,-18.9565585,0.0,0.0,0.0,10.03454186,0.00826107,-0.00285937,0.0,0.0,-9.012e-05,-0.00223466,0.0434415,0.0,0.0,0.0,0.03454186,0.00826107,-0.00285937
LM_normal,2,10,50,G1,run91_u0065009.log,0.22693839000000002,71,58728.071735,0.141299,99.99975940126106,13.21349,3.679561e-06,99.99997215299666,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99999906,-5.99868335,-12.01635055,0.0,0.0,0.0,4.85602198,-0.04741253,0.0178797,0.0,0.0,9.4e-07,0.00131665,-0.01635055,0.0,0.0,0.0,-0.14397802,-0.04741253,0.0178797
LM_normal,2,10,50,G2,run92_u0065014.log,0.85663631,83,305223.250116,0.67491,99.99977887988555,27.58084,7.294341e-06,99.9999735528686,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99918783,-12.00799263,-21.99320548,0.0,0.0,0.0,14.39189193,-0.19060755,0.04232137,0.0,0.0,0.00081217,-0.00799263,0.00679452,0.0,0.0,0.0,-0.60810807,-0.19060755,0.04232137
LM_normal,2,10,50,G3,run93_u0065022.log,0.25645222,64,404955.992885,0.151758,99.99996252481685,19.37214,3.183443e-06,99.99998356690072,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00020082,-8.00458136,-24.95197993,0.0,0.0,0.0,24.84911745,-0.04898868,-0.00377874,0.0,0.0,-0.00020082,-0.00458136,0.04802007,0.0,0.0,0.0,-0.15088255,-0.04898868,-0.00377874
LM_normal,2,10,50,G4,run94_u0065031.log,5.38259429,43,34959.48191,14.08345,99.95971493503177,7.904933,3.232241e-05,99.99959111089241,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.97424226,-2.00964907,-8.19787445,0.0,0.0,0.0,-0.64367892,-1.07032951,0.4353046,0.0,0.0,0.02575774,-0.00964907,-0.19787445,0.0,0.0,0.0,-3.64367892,-1.07032951,0.4353046
LM_normal,2,12,60,G0,run95_u0065046.log,3.92046171,58,88857.877903,10.159336,99.98856675824388,11.98609,1.262717e-05,99.99989465146683,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.97429177,5.0148542,-18.90467163,0.0,0.0,0.0,7.28220065,-0.84647017,0.22030139,0.0,0.0,0.02570823,0.0148542,0.09532837,0.0,0.0,0.0,-2.71779935,-0.84647017,0.22030139
LM_normal,2,12,60,G1,run96_u0065031.log,0.06318927,43,70468.234674,0.177396,99.99974826104156,9.76702,1.298653e-06,99.99998670369263,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99948221,-5.99882368,-12.02504826,0.0,0.0,0.0,4.97407173,-0.00957736,0.00094127,0.0,0.0,0.00051779,0.00117632,-0.02504826,0.0,0.0,0.0,-0.02592827,-0.00957736,0.00094127
LM_normal,2,12,60,G2,run97_u0065022.log,0.26258756,87,366285.575839,0.202942,99.99994459459685,21.45729,1.459418e-06,99.99999319849803,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.9998612,-12.00383919,-21.96085134,0.0,0.0,0.0,14.83767663,-0.04962796,0.00750958,0.0,0.0,0.0001388,-0.00383919,0.03914866,0.0,0.0,0.0,-0.16232337,-0.04962796,0.00750958
LM_normal,2,12,60,G3,run98_u0065046.log,0.53772692,70,486009.898155,0.647095,99.99986685559234,20.33528,2.803502e-06,99.99998621360513,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-17.99235432,-8.00970164,-24.94225666,0.0,0.0,0.0,24.64799704,-0.10068418,-0.00994912,0.0,0.0,0.00764568,-0.00970164,0.05774334,0.0,0.0,0.0,-0.35200296,-0.10068418,-0.00994912
LM_normal,2,12,60,G4,run99_u0065007.log,0.67599096,40,41934.11306,0.511821,99.99877946387166,5.941294,7.760187e-06,99.99986938557494,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-7.00829746,-2.00368172,-7.98656851,0.0,0.0,0.0,3.44948082,0.14085419,-0.06024528,0.0,0.0,-0.00829746,-0.00368172,0.01343149,0.0,0.0,0.0,0.44948082,0.14085419,-0.06024528
LM_normal,2,15,75,G0,run100_u0065009.log,8.88132571,40,111109.815834,57.206188,99.9485138306003,10.81271,0.0001148944,99.9989374134699,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.93862741,4.94336569,-17.65692555,0.0,0.0,0.0,4.68173049,-1.60579886,0.49617599,0.0,0.0,0.06137259,-0.05663431,1.34307445,0.0,0.0,0.0,-5.31826951,-1.60579886,0.49617599
LM_normal,2,15,75,G1,run101_u0065014.log,3.18060726,42,88149.531516,9.75121,99.98893787654647,7.809305,1.406909e-05,99.99981984197058,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.97851497,-5.99909693,-12.170179,0.0,0.0,0.0,2.86107077,-0.64894549,0.20016544,0.0,0.0,0.02148503,0.00090307,-0.170179,0.0,0.0,0.0,-2.13892923,-0.64894549,0.20016544
LM_normal,2,15,75,G2,run102_u0065031.log,0.31756316,107,457778.645055,0.285921,99.99993754164745,22.16822,1.620938e-06,99.99999268801012,1000000.0,0.0,0.0,-15.0,-12.0,-22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,-14.99710719,-12.00495866,-21.94727119,0.0,0.0,0.0,14.81689892,-0.06090517,0.01297663,0.0,0.0,0.00289281,-0.00495866,0.05272881,0.0,0.0,0.0,-0.18310108,-0.06090517,0.01297663
LM_normal,2,15,75,G3,run103_u0065007.log,0.30380894999999997,66,607554.304351,0.463688,99.99992367957948,20.28563,5.333304e-06,99.99997370895555,1000000.0,0.0,0.0,-18.0,-8.0,-25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,-18.00380138,-8.00463888,-24.96548529,0.0,0.0,0.0,24.81359205,-0.06447062,-0.00997541,0.0,0.0,-0.00380138,-0.00463888,0.03451471,0.0,0.0,0.0,-0.18640795,-0.06447062,-0.00997541
LM_normal,2,15,75,G4,run104_u0065009.log,2.2066258100000002,43,52381.649768,3.820252,99.99270688873504,6.970017,2.027237e-05,99.999709148916,1000000.0,0.0,0.0,-7.0,-2.0,-8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.98345729,-1.99512122,-8.07263992,0.0,0.0,0.0,1.50287771,-0.43825732,0.17718479,0.0,0.0,0.01654271,0.00487878,-0.07263992,0.0,0.0,0.0,-1.49712229,-0.43825732,0.17718479
LM_normal,2,18,90,G0,run105_u0065014.log,8.28976911,41,133262.559979,66.170057,99.95034610095256,12.04969,6.796014e-05,99.99943600092615,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.94602765,5.01355162,-19.42528239,0.0,0.0,0.0,4.38991635,-1.73637868,0.45050042,0.0,0.0,0.05397235,0.01355162,-0.42528239,0.0,0.0,0.0,-5.61008365,-1.73637868,0.45050042
LM_normal,2,18,90,G1,run106_u0065046.log,0.14593458,37,105696.133656,0.212434,99.99979901440796,9.675298,3.352551e-06,99.99996534937735,1000000.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.99865144,-5.99875735,-12.01377591,0.0,0.0,0.0,4.9068,-0.03090631,0.00546115,0.0,0.0,0.00134856,0.00124265,-0.01377591,0.0,0.0,0.0,-0.0932,-0.03090631,0.00546115
