lambda,cuboid,K,N,scenario,file,sum,total_iters,cost_initial,cost_final,cost_change_pct,ddtheta_initial,dtheta,dtheta_change_pct,final_lambda,fake_dSx,fake_dSy,fake_dOx,fake_dOy,fake_dOz,fake_dDx,fake_dDy,fake_dDz,fake_alpha,fake_offset_x,fake_offset_z,hat_dSx,hat_dSy,hat_dOx,hat_dOy,hat_dOz,hat_dDx,hat_dDy,hat_dDz,hat_alpha,hat_offset_x,hat_offset_z,diff_dSx,diff_dSy,diff_dOx,diff_dOy,diff_dOz,diff_dDx,diff_dDy,diff_dDz,diff_alpha,diff_offset_x,diff_offset_z
LM_normal,square,3,12,G0,run0165_u0065099.log,31.39670048,21,138221.006261,15730.661486,88.61919623396744,13.81147,0.005677203,99.95889501262357,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-7.6026198,3.17528576,0.12379716,0.0,0.0,0.0,2.02604543,0.05240563,0.02444868,0.0,0.0,2.3973802,-1.82471424,19.12379716,0.0,0.0,0.0,-7.97395457,0.05240563,0.02444868
LM_normal,square,3,12,G1,run0166_u0065007.log,2.03496497,25,54722.454886,125.943576,99.76985028127417,18.80922,0.0003620083,99.99807536782492,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.07148913,2.06671485,-15.6629541,0.0,0.0,0.0,7.0546568,-0.16965093,0.11881276,0.0,0.0,-0.07148913,0.06671485,-0.6629541,0.0,0.0,0.0,-0.9453432,-0.16965093,0.11881276
LM_normal,square,3,12,G2,run0167_u0065017.log,28.05375058,40,305445.117529,4478.675669,98.53372163705488,26.24123,0.0005425902,99.9979322989052,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.84730517,7.64389702,-0.41734683,0.0,0.0,0.0,7.10345997,-0.12280594,0.64295344,0.0,0.0,0.15269483,-0.35610298,21.58265317,0.0,0.0,0.0,-5.19654022,-0.12280594,0.64295344
LM_normal,square,3,12,G3,run0168_u0065077.log,33.54774478,33,128471.761768,7700.594968,94.00600189331405,16.19479,0.009021036,99.9442966781292,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.54918372,4.99440763,0.095115,0.0,0.0,0.0,7.2807201,-0.06008609,0.11685476,0.0,0.0,0.45081628,-1.00559237,25.095115,0.0,0.0,0.0,-6.81928028,-0.06008609,0.11685476
LM_normal,square,3,12,G4,run0169_u0065091.log,0.05363607,31,236481.141775,0.356716,99.99984915668229,12.42142,3.211525e-06,99.9999741452668,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99960781,2.9973331,-12.95596001,0.0,0.0,0.0,3.30559092,0.00075775,-0.00018827,0.0,0.0,0.00039219,-0.0026669,0.04403999,0.0,0.0,0.0,0.00559097,0.00075775,-0.00018827
LM_normal,square,3,15,G0,run0170_u0065092.log,0.11441048000000001,28,1125339.94817,490192.9762,56.44045366050146,13.0664,8.884037e-07,99.99999320085332,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99956662,5.00205955,-19.10672396,0.0,0.0,0.0,9.99706635,-0.00073477,0.00152517,0.0,0.0,0.00043338,0.00205955,-0.10672396,0.0,0.0,0.0,-0.00293365,-0.00073477,0.00152517
LM_normal,square,3,15,G1,run0171_u0065096.log,0.14045746,33,567287.666115,505814.882158,10.836263086414133,14.90412,1.81191e-06,99.99998784289177,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.00031225,1.99553305,-14.8779868,0.0,0.0,0.0,8.01032669,0.00232844,-0.00100993,0.0,0.0,-0.00031225,-0.00446695,0.1220132,0.0,0.0,0.0,0.01032669,0.00232844,-0.00100993
LM_normal,square,3,15,G2,run0172_u0065099.log,0.04436471,35,1004533.077489,661775.44997,34.12108921049973,16.38588,6.39224e-07,99.99999609893395,996900.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99947828,8.00098729,-22.03746227,0.0,0.0,0.0,12.30178382,-0.0020455,-0.0015643,0.0,0.0,0.00052172,0.00098729,-0.03746227,0.0,0.0,0.0,0.00178363,-0.0020455,-0.0015643
LM_normal,square,3,15,G3,run0173_u0065007.log,10.81336303,30,657860.102797,523520.237512,20.420734547334913,15.70384,0.004222648,99.97311072960498,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99884161,5.58635012,-15.32924475,0.0,0.0,0.0,13.6133691,0.13956354,0.10160469,0.0,0.0,0.00115839,-0.41364988,9.67075525,0.0,0.0,0.0,-0.48663128,0.13956354,0.10160469
LM_normal,square,3,15,G4,run0174_u0065017.log,7.53770069,30,295593.295902,2460.435116,99.16762824119809,12.55923,0.004094522,99.9673983038769,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.54417876,2.52718068,-9.09148941,0.0,0.0,0.0,2.2195127,-1.16039832,-0.45966396,0.0,0.0,0.45582124,-0.47281932,3.90851059,0.0,0.0,0.0,-1.08048726,-1.16039832,-0.45966396
LM_normal,square,3,18,G0,run0175_u0065077.log,0.08793927,27,1170430.971269,986340.637121,15.728423005451265,16.71318,7.309591e-07,99.9999956264511,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99827703,4.99510424,-18.93461239,0.0,0.0,0.0,9.98766093,0.00186627,0.00172759,0.0,0.0,0.00172297,-0.00489576,0.06538761,0.0,0.0,0.0,-0.01233907,0.00186627,0.00172759
LM_normal,square,3,18,G1,run0176_u0065091.log,0.02852778,36,1094468.945026,1021618.86865,6.656203148301247,14.54193,2.167477e-06,99.99998509498396,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.99874112,1.99841362,-14.98809569,0.0,0.0,0.0,8.00937151,0.00256945,-0.00183725,0.0,0.0,0.00125888,-0.00158638,0.01190431,0.0,0.0,0.0,0.00937151,0.00256945,-0.00183725
LM_normal,square,3,18,G2,run0177_u0065092.log,0.03379952,31,1731522.763361,1324398.027997,23.512525736233698,21.22273,8.415599e-07,99.99999603462938,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99925769,7.99845251,-22.02367074,0.0,0.0,0.0,12.29298407,0.00045644,0.00036642,0.0,0.0,0.00074231,-0.00154749,-0.02367074,0.0,0.0,0.0,-0.00701612,0.00045644,0.00036642
LM_normal,square,3,18,G3,run0178_u0065096.log,0.1366493,31,1215337.426055,0.738567,99.9999392294696,16.23457,2.866234e-06,99.9999823448727,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99958543,5.99517819,-24.87562657,0.0,0.0,0.0,14.09839789,-0.00364031,0.00179669,0.0,0.0,0.00041457,-0.00482181,0.12437343,0.0,0.0,0.0,-0.00160249,-0.00364031,0.00179669
LM_normal,square,3,18,G4,run0179_u0065099.log,0.08231479,34,354684.114232,0.574524,99.99983801811896,12.85709,6.250705e-07,99.99999513832056,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00316397,3.00370405,-13.06445435,0.0,0.0,0.0,3.28977701,-2.556e-05,0.00074391,0.0,0.0,-0.00316397,0.00370405,-0.06445435,0.0,0.0,0.0,-0.01022295,-2.556e-05,0.00074391
LM_normal,square,3,24,G0,run0180_u0065007.log,29.789288940000002,20,1242553.031427,1078952.547121,13.166479028916319,15.25257,0.1209164,99.20723917346388,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-8.42573336,3.52015601,0.03540067,0.0,0.0,0.0,2.40885622,0.00620211,0.10243175,0.0,0.0,1.57426664,-1.47984399,19.03540067,0.0,0.0,0.0,-7.59114378,0.00620211,0.10243175
LM_normal,square,3,24,G1,run0181_u0065017.log,3.47571123,26,1124006.109313,56777.232684,94.94867223464625,14.91989,0.04265862,99.71408220838089,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-5.8577724,1.78345389,-12.72905553,0.0,0.0,0.0,7.28207426,-0.06720395,0.06086336,0.0,0.0,0.1422276,-0.21654611,2.27094447,0.0,0.0,0.0,-0.71792574,-0.06720395,0.06086336
LM_normal,square,3,24,G2,run0182_u0065037.log,0.01638361,30,1888143.879345,1323588.838142,29.90000112697159,21.40472,9.226534e-07,99.99999568948625,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99904957,7.99773645,-21.99991865,0.0,0.0,0.0,12.2885471,-0.00059168,0.00104351,0.0,0.0,0.00095043,-0.00226355,8.135e-05,0.0,0.0,0.0,-0.01145309,-0.00059168,0.00104351
LM_normal,square,3,24,G3,run0183_u0065077.log,0.03337759,34,1284845.529555,1040767.496299,18.996683075243695,14.91536,1.152657e-06,99.99999227201356,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99994983,6.00043097,-24.98825804,0.0,0.0,0.0,14.11780694,-0.00138628,0.00196165,0.0,0.0,5.017e-05,0.00043097,0.01174196,0.0,0.0,0.0,0.01780656,-0.00138628,0.00196165
LM_normal,square,3,24,G4,run0184_u0065092.log,0.02158939,35,472729.338061,0.762344,99.99983873562763,12.91494,1.404333e-06,99.99998912629094,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.99839416,2.99949854,-12.98786509,0.0,0.0,0.0,3.29569962,0.00149303,-0.00155382,0.0,0.0,0.00160584,-0.00050146,0.01213491,0.0,0.0,0.0,-0.00430033,0.00149303,-0.00155382
LM_normal,square,3,36,G0,run0185_u0065096.log,31.34276284,23,2349540.849646,2017068.198391,14.15053717006423,13.79715,0.01540554,99.88834259249192,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-8.17808518,3.21232141,0.20849995,0.0,0.0,0.0,2.08838643,-0.03073199,0.58232392,0.0,0.0,1.82191482,-1.78767859,19.20849995,0.0,0.0,0.0,-7.91161357,-0.03073199,0.58232392
LM_normal,square,3,36,G1,run0186_u0065099.log,2.24977932,40,2196818.914218,1021873.874794,53.483927683782014,13.79797,0.0003565543,99.99741589306252,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.01274734,1.94155011,-13.79969745,0.0,0.0,0.0,7.16521981,-0.07134729,0.07215206,0.0,0.0,-0.01274734,-0.05844989,1.20030255,0.0,0.0,0.0,-0.83478019,-0.07134729,0.07215206
LM_normal,square,3,36,G2,run0187_u0065007.log,0.05669549,31,3474055.853089,2647986.858061,23.778230113758557,20.08873,5.87074e-05,99.99970775952487,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99951351,7.99822693,-21.95089043,0.0,0.0,0.0,12.2995157,-0.00012419,0.00471767,0.0,0.0,0.00048649,-0.00177307,0.04910957,0.0,0.0,0.0,-0.0004845,-0.00012419,0.00471767
LM_normal,square,3,36,G3,run0188_u0065009.log,0.04804347,34,2443917.302935,1040768.19741,57.413935563200155,14.31187,1.798715e-06,99.99998743200574,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-7.99938372,5.99906176,-24.96192922,0.0,0.0,0.0,14.10532047,-0.00283744,0.00026064,0.0,0.0,0.00061628,-0.00093824,0.03807078,0.0,0.0,0.0,0.00532009,-0.00283744,0.00026064
LM_normal,square,3,36,G4,run0189_u0065014.log,0.07115748999999999,33,709386.688377,1.366684,99.99980734287486,13.36944,3.4229e-06,99.99997439758134,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00135097,2.99689645,-12.93661146,0.0,0.0,0.0,3.29792584,-0.00050476,0.00073556,0.0,0.0,-0.00135097,-0.00310355,0.06338854,0.0,0.0,0.0,-0.00207411,-0.00050476,0.00073556
LM_normal,square,3,60,G0,run0190_u0065091.log,0.01347844,40,4565406.152805,2961334.470074,35.135355520241134,13.07898,1.794717e-06,99.99998627785195,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00117526,4.99920186,-19.00831672,0.0,0.0,0.0,10.00284105,0.00021267,-0.0001346,0.0,0.0,-0.00117526,-0.00079814,-0.00831672,0.0,0.0,0.0,0.00284105,0.00021267,-0.0001346
LM_normal,square,3,60,G1,run0191_u0065098.log,3.32625521,28,2303781.956122,2044490.453517,11.255036611254225,13.96835,0.001015617,99.99272915555524,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.01194061,1.88594905,-12.7383747,0.0,0.0,0.0,7.13548786,-0.00937403,0.06475218,0.0,0.0,-0.01194061,-0.11405095,2.2616253,0.0,0.0,0.0,-0.86451214,-0.00937403,0.06475218
LM_normal,square,3,60,G2,run0192_u0065017.log,0.01531456,40,5377078.552291,2646109.534084,50.78908540481377,59.16267,1.995996e-06,99.99999662625774,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-13.99940734,7.99916841,-21.99459207,0.0,0.0,0.0,12.29557399,-0.00254359,0.00151259,0.0,0.0,0.00059266,-0.00083159,0.00540793,0.0,0.0,0.0,-0.0044262,-0.00254359,0.00151259
LM_normal,square,3,60,G3,run0193_u0065037.log,46.85804753,23,2699222.460657,2359955.066736,12.569078646389933,17.32203,0.05641317,99.67432702749043,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-2.956729,2.9036688,0.1720154,0.0,0.0,0.0,1.35254152,-0.38864164,0.41032942,0.0,0.0,5.043271,-3.0963312,25.1720154,0.0,0.0,0.0,-12.74745887,-0.38864164,0.41032942
LM_normal,square,3,60,G4,run0194_u0065077.log,2.4486227,28,1182372.833435,137.241278,99.98839272401065,12.99336,0.0008240812,99.99365767438138,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00241404,2.90136812,-10.89327518,0.0,0.0,0.0,3.49752989,-0.00239122,-0.04093081,0.0,0.0,-0.00241404,-0.09863188,2.10672482,0.0,0.0,0.0,0.19752993,-0.00239122,-0.04093081
LM_normal,square,3,90,G0,run0195_u0065081.log,0.01065477,57,6888265.137815,3949198.844895,42.667728871021495,43.26178,2.295891e-06,99.99999469302696,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99963326,4.99920211,-19.00815662,0.0,0.0,0.0,10.00045488,-0.00040389,-0.00047475,0.0,0.0,0.00036674,-0.00079789,-0.00815662,0.0,0.0,0.0,0.00045488,-0.00040389,-0.00047475
LM_normal,square,3,90,G1,run0196_u0065083.log,10.43979416,45,4527920.502061,3074610.703501,32.09662797521486,9.45119,0.001083392,99.98853697788321,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-6.03835458,1.69559897,-8.35837788,0.0,0.0,0.0,5.23868125,-0.29493816,0.39915952,0.0,0.0,-0.03835458,-0.30440103,6.64162212,0.0,0.0,0.0,-2.76131875,-0.29493816,0.39915952
LM_normal,square,3,90,G2,run0197_u0065092.log,7.56879934,33,7411902.991995,4007638.801441,45.92969166259558,49.66042,0.04455592,99.91027880956302,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-14.70138084,7.97255346,-18.10933628,0.0,0.0,0.0,9.69385136,-0.16677771,-0.1763817,0.0,0.0,-0.70138084,-0.02744654,3.89066372,0.0,0.0,0.0,-2.60614883,-0.16677771,-0.1763817
LM_normal,square,3,90,G3,run0198_u0065096.log,19.93998588,31,5084630.1978,3140603.044184,38.233402980951,19.1283,0.01619195,99.91535081528416,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-6.90833186,5.29191143,-7.78164254,0.0,0.0,0.0,13.53707149,-0.21155968,0.14738314,0.0,0.0,1.09166814,-0.70808857,17.21835746,0.0,0.0,0.0,-0.56292889,-0.21155968,0.14738314
LM_normal,square,3,90,G4,run0199_u0065007.log,5.6954696899999995,26,1839547.257617,944.759496,99.94864173822728,13.64251,0.001123445,99.99176511507048,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-12.00601366,2.77442493,-7.89366124,0.0,0.0,0.0,3.45453694,0.1152295,0.08777571,0.0,0.0,-0.00601366,-0.22557507,5.10633876,0.0,0.0,0.0,0.15453699,0.1152295,0.08777571
LM_normal,square,3,180,G0,run0200_u0065009.log,14.86909267,52,14718189.589523,11872364.166196,19.335431209234958,40.37314,0.002590109,99.99358457380326,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-9.99078139,4.35117972,-6.58283745,0.0,0.0,0.0,8.44873514,-0.05275835,0.18986802,0.0,0.0,0.00921861,-0.64882028,12.41716255,0.0,0.0,0.0,-1.55126486,-0.05275835,0.18986802
LM_normal,square,3,180,G1,run0201_u0065014.log,31.35061497,23,8503084.53041,7813897.124781,8.105145881641231,1.820153,0.02760495,98.48337200224377,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-0.46234215,1.38865601,2.98206806,0.0,0.0,0.0,1.81410902,-0.14869771,0.88495638,0.0,0.0,5.53765785,-0.61134399,17.98206806,0.0,0.0,0.0,-6.18589098,-0.14869771,0.88495638
LM_normal,square,3,180,G2,run0202_u0065099.log,55.08178943,21,14832198.182383,14577642.630808,1.7162361805369526,46.49372,0.1203007,99.74125387256602,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,-0.20441081,0.28342194,0.90056193,0.0,0.0,0.0,1.64472072,-0.00351854,-0.01026224,0.0,0.0,13.79558919,-7.71657806,22.90056193,0.0,0.0,0.0,-10.65527947,-0.00351854,-0.01026224
LM_normal,square,3,180,G3,run0203_u0065098.log,45.18748823,20,10158937.736766,9002333.217089,11.385093103692887,17.42219,0.09482705,99.45571107880238,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.06561435,4.23732313,0.70060688,0.0,0.0,0.0,5.80511056,-0.5077535,0.85594681,0.0,0.0,8.06561435,-1.76267687,25.70060688,0.0,0.0,0.0,-8.29488982,-0.5077535,0.85594681
LM_normal,square,3,180,G4,run0204_u0065037.log,22.291720599999998,21,3613381.606438,1151706.783286,68.1266218537784,13.66218,0.05963285,99.56351877957984,1000000.0,0.0,0.0,-12.0,3.0,-13.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,-11.97943613,2.01469679,6.96341875,0.0,0.0,0.0,2.41312305,0.15631388,0.27924399,0.0,0.0,0.02056387,-0.98530321,19.96341875,0.0,0.0,0.0,-0.8868769,0.15631388,0.27924399
LM_normal,square,3,360,G0,run0205_u0065077.log,21.18411116,47,28524640.243788,24090989.877717,15.543229741649576,0.569246,0.1325989,76.70622191460284,1000000.0,0.0,0.0,-10.0,5.0,-19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,-10.00342489,4.16574495,-0.69141115,0.0,0.0,0.0,9.41851038,0.93800189,0.51835086,0.0,0.0,-0.00342489,-0.83425505,18.30858885,0.0,0.0,0.0,-0.58148962,0.93800189,0.51835086
LM_normal,square,3,360,G1,run0206_u0065091.log,25.53024804,25,17502456.107932,15978157.89651,8.709053186719318,0.4715741,0.0403519,91.44314753503214,1000000.0,0.0,0.0,-6.0,2.0,-15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-0.54496948,1.25691342,1.82170502,0.0,0.0,0.0,5.70556678,0.01493626,-0.20105644,0.0,0.0,5.45503052,-0.74308658,16.82170502,0.0,0.0,0.0,-2.29443322,0.01493626,-0.20105644
LM_normal,square,3,360,G2,run0207_u0065017.log,56.30000019,18,30985007.364975,30985007.364975,0.0,12.48993,0.1182875,99.05293704608434,1000000.0,0.0,0.0,-14.0,8.0,-22.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-8.0,22.0,0.0,0.0,0.0,-12.30000019,0.0,0.0
LM_normal,square,3,360,G3,run0208_u0065020.log,38.49469227,25,20328469.595664,17550016.559125,13.667792469392952,15.66279,0.07021844,99.55168625768461,1000000.0,0.0,0.0,-8.0,6.0,-25.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,-0.60045895,4.99238324,0.44890836,0.0,0.0,0.0,10.32662351,-0.15374703,0.7115022,0.0,0.0,7.39954105,-1.00761676,25.44890836,0.0,0.0,0.0,-3.77337687,-0.15374703,0.7115022
